4,46,5,1,76,6|16,7,66,39,35,70|70185894996
39,68,2,1,65,63|3,7,65,14,18,63|77314638305
13,62,68,4,61,73|7,34,5,36,72,4|72409698296
17,7,38,1,67|34,61,76,73,71,16,35|87526746266
63,18,65,15,61,76,35|16,10,73,10|119159368
70,62,15,45,13,35,64|67,17,44,42,2|72454720913
17,34,68,5,61|14,13,11,15,61,3|73794661087
5,34,17,63,35,62,2|43,2,34,48,68,4|10835086494
70,11,76,44,35,65,15|33,14,68,13,63,64,33|34352345601
46,31,68,68,34,32|63,70,65,16,46,63,1,38|49515942624
17,43,16,76,4|9,73,15,15,63|51918433958
61,13,5,15,38,76|16,65,71,14,2,65,4,34|70079791484
68,16,33,70,68,76,64|66,3,4,72,70,76,73|34042360945
65,15,31,17,73|39,31,46,65,34,31,65,7|89670270270
17,31,61,41,35,16,65|65,18,69,71,63|43326136293
41,66,11,34,62,32,66|14,14,62,31,10,64|30003007689
18,45,13,4,76|4,7,11,32,71,62,15|81935410396
48,71,67,2,63,4|16,14,10,65,11|43807918513
14,43,33,1,35,1,65|68,32,70,17,64,4,7,2|36515994395
39,61,34,64,67,17,4|46,42,16,65,44|12076376252
5,3,9,65,62,2,68|73,5,35,45,65,70,76,76|12236968447
65,64,16,45,4,61,68,63|65,63,46,74,42,67|84894557429
14,43,65,10,31,3|14,9,72,35,33|12402664191
76,44,17,71|39,18,67,32,35,61,61|32072224427
1,66,33,17,16|43,14,35,32,11,3,63|70602922737
73,34,45,10,70,35|43,34,69,74,2,34|98888391747
70,64,39,34,3,7,1,63,35|5,64,17,2,39|47488638989
13,7,7,5,15|62,7,63,7,73,35,65,4,3,3|16166077768
46,38,15,33,63,38|41,73,35,31,73,2,31|18975775500
13,17,35,6,62,65,2,4|76,61,3,71,46,76,3,35,41|15312323606
17,4,41,73,33,2|72,61,64,38,17,32|80538160592
14,65,10,63,15,76,64|33,35,34,38,61,71,62,63,38|67895060270
46,43,36,62,70,61,33|36,7,43,18|88071672873
16,66,17,7,76|64,63,73,36,70,61,6,65,64,65|72496059808
46,76,74,11,35,34|42,74,17,65,2|81099271686
5,42,9,61,2,34,4,3|14,45,72,65,3,3|52152126743
43,68,76,76,38,4,36|18,61,35,9,61,4,33,67|8096446746
71,10,68,16|10,16,65,62,76,63,62,40|53635314615
46,73,68,76,31,33|32,39,64,71,35,33,67,2|43102474700
43,40,31,62,13,34,2|14,6,17,32,62,62,32|60695854353
17,5,10,33,32,65|16,4,61,63,73,62,73|7044452833
5,65,68,4,4,16,7,76|76,42,67,4,9,43,3,64|1144215849
73,3,17,32,63,35,76,35|14,66,4,74,33,63|59001205552
73,72,2,31,15|32,70,73,42,13,32,31,35|92072012192
13,34,5,33,67,33,70,15|35,65,41,5,7,15,31,76,4,65|51878937669
11,73,2,35,63,46|69,72,68,61,61,62,35|7782989152
17,66,7,62,15,4|76,71,64,67,66,4,69,33|66695505736
17,71,67,4,66,76|72,73,64,61,14|49164436638
4,14,31,38,40,76,76,33|69,11,6,4,48|19141808836
70,13,5,73,1,63,64|5,4,45,6,36,61,33|51369467605
46,5,34,1,71,31|70,35,31,34,14,18,33|68093919040
6,68,33,64,2,65,71,2|31,31,16,70,15,42,41|71263836257
16,39,67,31,6,76,2|13,73,70,13,16,34|80144484904
73,76,39,65,33,9|71,5,35,10,3,62,2|40077032390
9,67,63,71,76,5,4|14,31,48,16,4|21987744726
73,45,7,1,13|34,44,40,2,2,10|30536539494
6,76,34,16,13,31,68|74,64,39,62,66,64|46362685883
17,10,33,62,45|18,46,4,76,71|73258331420
73,34,76,63,36,64,76,5|32,4,66,74,46,41|18109816454
5,61,33,2,10,73,65|1,66,31,44,1,63,41|28326078227
43,17,45,4,33,64|14,16,38,9,4,34|71487664613
17,43,68,13|1,16,6,73,15,4|69625013002
14,65,43,70,46,62,67|68,67,3,14,32,63,41,31|63988656594
16,35,17,6,4,15|64,74,70,65,9,5,34|43606679714
40,65,33,64,65,42,40,61,65|69,34,3,70,73,63,10|27100546200
64,16,11,46,76,31,1|5,1,18,71|92613817867
2,46,34,71,73,63|64,4,33,6,3,63,16,65,34,5|17860940535
62,34,3,11,64,71,76,63,7|7,41,68,76,76,34,43,61|73350157006
13,5,46,64,33,11|66,41,33,66,31,76,65,68|72700833678
65,17,11,34,33,66,65,76,65|73,33,42,2,2,9|8720732598
16,31,76,11,38,4,36,32|11,74,64,4,64,16,67|59509370165
13,11,35,68,76,66,65,3|76,2,36,62,36,1,34,65,69|7056491126
5,15,33,9,11,32|73,61,15,67,61,34,31,2,4,63|24501244929
43,64,40,31,76,9,33|42,15,11,76,73,65|75519215686
17,43,31,35,16,2|73,15,65,45,70,76,67,64|14629063331
43,62,68,6,76,7,61,76|62,62,5,74,36,62,65,32|57587042339
11,16,67,41,44,70,4|70,32,3,41,76,2,72,35,67,2|52380013345
72,35,68,2,31,68,4|76,15,72,44,31,64|55219507515
4,10,68,10,14|62,63,65,70,13,65,14,40,4|38045875507
11,69,66,66,76,64,34,4|32,64,39,9,6,62,76,34|50153252761
46,5,7,2,40,62|1,4,7,33,68,61,10,2|44603502533
46,74,61,9,76,2|70,16,2,36,48,61,4|50197852573
76,17,31,45,67,5|5,66,61,13,34,69,32|20726519141
18,43,64,45,34,4|5,33,18,64,65,7,62|37589282120
16,35,64,42,1,62,15,32,35|40,17,61,62,31,5|95685973014
17,68,4,10,66|34,31,70,73,9,44|68366046680
17,41,33,65,65,61,68,61,33|74,38,4,9,15,65|23736829079
15,2,71,68,44|17,69,71,61,62,76|61114323661
11,11,16,45,33,4,4|17,68,36,35,76,61,31|60965006905
34,17,64,15,31,44,34|34,15,46,65,35,64,42,76,32,65|98928963223
36,15,43,76,34,16,34,4|7,17,68,71|17551739586
1,68,64,16,76,31,62,34,13|36,43,41,34,7,66|594917573
46,18,34,68,4,61,76|4,16,41,70,63,34,16,13|54248526046
5,64,2,42,76,17,31|17,71,40,70,4,64|69000070654
39,16,32,3,2,76,66,35,4|1,18,34,73,35,35,62|53966257569
39,45,38,61,70,6,61|15,65,40,10,70,11|9900192318
40,71,34,66,16,3|62,38,6,3,44,61,63,76,65,34|31595421158
16,45,3,4,76,2,16,33,64|66,38,33,36,11,64,4,70|21686680024
18,6,71,16|71,63,72,39|92321599274
33,42,73,62,76,9,61,34|16,71,3,66,9|64071939379
10,15,6,6,68,34|68,48,61,34,5,33|83432619432
13,34,16,64,66,17|3,10,14,15,5|11309656772
6,10,61,69,9,61,64|63,63,67,44,38,46,35|25527753746
43,46,66,67,38,35,34|36,5,32,67,9,63,4,63|50510316512
13,4,67,76,18,45,61|16,5,65,1,65,10,4,35,34|84656311567
41,71,16,74,31|44,3,38,65,13,68,3|39850944619
14,68,31,36,7,76,62|16,31,1,61,71,10|62297235187
6,38,16,34,18,3|62,65,31,63,63,18,34,5|537774785
39,32,2,38,65,17,33|16,74,34,65,11,2,64|25458545222
17,31,71,3,64,35,31,33,4|62,76,34,43,14,38,1,65|8572484601
3,13,11,71,2,15,65|73,73,76,31,67,4,15|23709443522
5,7,34,17,66,3,3|18,39,13,35,35|83012057895
